track_id,track_genre_top,set_split
068898,Electronic,training
021232,Pop,training
019729,Hip-Hop,training
113344,Folk,training
043623,Folk,training
047661,Folk,training
127908,Pop,training
112211,Instrumental,training
080766,International,training
109896,Folk,training
071254,Hip-Hop,training
064859,Experimental,training
112587,Experimental,training
122360,Folk,training
097406,Experimental,training
137213,Rock,training
036615,Pop,training
051991,International,training
120300,Instrumental,training
113026,Pop,training
126585,Instrumental,training
022348,Pop,training
075386,Hip-Hop,training
146970,Folk,training
059678,International,training
009557,Rock,training
122534,Pop,training
110689,Electronic,training
091790,Folk,training
026174,Pop,training
116345,Electronic,training
087193,Pop,training
019758,Pop,training
124474,Pop,training
090527,Instrumental,training
113949,Folk,training
128469,Instrumental,training
089178,Hip-Hop,training
091851,Rock,training
133455,Instrumental,training
116448,Folk,training
127869,International,training
089848,Hip-Hop,training
125778,Rock,training
036987,Hip-Hop,training
077523,Experimental,training
010383,Folk,training
049066,Experimental,training
021402,Pop,training
016744,International,training
094411,Electronic,training
145727,Hip-Hop,training
140922,Electronic,training
011671,International,training
134445,Instrumental,training
001039,Rock,training
088864,Folk,training
050448,Rock,training
129919,Hip-Hop,training
145703,Pop,training
052034,Pop,training
117169,Instrumental,training
044947,International,training
133457,Instrumental,training
133770,Experimental,training
146478,Rock,training
128711,Rock,training
119193,Pop,training
117251,Instrumental,training
144946,Pop,training
121866,Rock,training
129904,Hip-Hop,training
142572,International,training
110629,Experimental,training
005940,Folk,training
110546,Rock,training
143055,Electronic,training
064409,International,training
069781,Rock,training
062191,International,training
124992,Rock,training
134452,Instrumental,training
114041,Hip-Hop,training
082929,Instrumental,training
120773,Instrumental,training
056552,Rock,training
042789,Rock,training
148218,Folk,training
061814,Rock,training
062592,International,training
082917,Instrumental,training
111216,Experimental,training
083512,Pop,training
109357,Rock,training
046241,Experimental,training
041714,Experimental,training
055437,Pop,training
120779,Experimental,training
144180,Hip-Hop,training
000197,Folk,training
130371,Pop,training
059675,International,training
064515,Hip-Hop,training
043621,Folk,training
127279,Pop,training
081600,Instrumental,training
037538,Experimental,training
059656,International,training
124483,Pop,training
132954,Hip-Hop,training
127273,Pop,training
073318,Rock,training
125288,Electronic,training
057417,Electronic,training
141287,Instrumental,training
085040,Electronic,training
103800,Hip-Hop,training
047895,Pop,training
056467,International,training
010577,Folk,training
139688,Experimental,training
122088,Rock,training
069204,Electronic,training
036965,Pop,training
055430,Pop,training
008056,Rock,training
129051,Pop,training
040229,Folk,training
074376,Experimental,training
125312,International,training
080611,Experimental,training
120466,Electronic,training
087644,Electronic,training
055709,Rock,training
144424,Electronic,training
129097,Rock,training
148078,International,training
136275,Rock,training
126214,Instrumental,training
013929,Folk,training
111401,Pop,training
108305,Folk,training
044848,Experimental,training
058070,Experimental,training
142080,Electronic,training
067368,Pop,training
073171,Folk,training
125186,Folk,training
074371,Experimental,training
122456,Electronic,training
148289,Pop,training
131773,Pop,training
142666,Hip-Hop,training
087641,Electronic,training
120201,Pop,training
115293,Instrumental,training
127469,Experimental,training
119830,Instrumental,training
071228,Hip-Hop,training
029243,Pop,training
122354,Folk,training
114045,Hip-Hop,training
060874,International,training
039484,Experimental,training
059445,Pop,training
133454,Instrumental,training
072287,Rock,training
006802,International,training
079978,Experimental,training
106952,Rock,training
146147,Hip-Hop,training
057640,Folk,training
129398,International,training
078847,Hip-Hop,training
133450,Instrumental,training
014317,International,training
019073,Pop,training
122654,Instrumental,training
063149,Experimental,training
052446,Instrumental,training
068853,Folk,training
132448,Electronic,training
119979,Hip-Hop,training
075399,Hip-Hop,training
052644,Electronic,training
106339,Folk,training
119745,Experimental,training
030487,Pop,training
148214,Folk,training
131912,Instrumental,training
049072,Experimental,training
130921,Electronic,training
131774,Pop,training
026681,Rock,training
038820,International,training
120189,Pop,training
007391,Experimental,training
040234,Folk,training
097589,Folk,training
037423,Hip-Hop,training
138351,Rock,training
123002,Electronic,training
122631,Instrumental,training
037325,Pop,training
064252,Experimental,training
129372,Pop,training
114416,Rock,training
069200,Electronic,training
107179,International,training
023013,Electronic,training
133835,International,training
122166,Experimental,training
113279,International,training
142668,Hip-Hop,training
136707,Rock,training
022472,Pop,training
130709,Hip-Hop,training
127422,Experimental,training
059654,International,training
129886,International,training
003271,Folk,training
022478,Pop,training
115597,Experimental,training
069198,Electronic,training
048456,Pop,training
057937,Experimental,training
092954,Instrumental,training
057663,Rock,training
127193,Folk,training
082916,Instrumental,training
142549,Pop,training
109973,Pop,training
122935,Folk,training
029721,Hip-Hop,training
060533,International,training
107049,Pop,training
085419,Pop,training
012488,Folk,training
093920,Instrumental,training
067558,Rock,training
064854,Experimental,training
138306,Rock,training
108027,Instrumental,training
137462,Electronic,training
085491,Folk,training
025606,International,training
062742,Pop,training
058162,Pop,training
011200,Pop,training
147086,Experimental,training
046844,Pop,training
056471,International,training
130986,Experimental,training
062183,International,training
043773,Pop,training
004103,International,training
047072,Electronic,training
006332,International,training
133967,Instrumental,training
056521,Folk,training
141735,Hip-Hop,training
098554,Hip-Hop,training
056693,International,training
117173,Instrumental,training
048453,Pop,training
004093,International,training
042851,Rock,training
042236,International,training
019425,Pop,training
016995,Rock,training
069949,Rock,training
074546,Folk,training
097940,Electronic,training
019413,Pop,training
020432,International,training
071514,Electronic,training
043886,Experimental,training
049068,Experimental,training
145462,Electronic,training
069985,Electronic,training
091755,Electronic,training
057938,Experimental,training
071937,Rock,training
069188,Pop,training
092556,Electronic,training
108524,Electronic,training
145002,Folk,training
108475,Instrumental,training
149124,Hip-Hop,training
127915,Pop,training
041310,Folk,training
030636,Experimental,training
056520,Folk,training
093710,Folk,training
036616,Pop,training
129403,International,training
007712,Folk,training
055240,International,training
138212,Hip-Hop,training
024364,International,training
043842,Folk,training
140261,Electronic,training
112821,Experimental,training
053300,International,training
115267,International,training
114545,Electronic,training
082410,Experimental,training
148514,Pop,training
003909,Folk,training
099393,International,training
067330,Pop,training
028553,Electronic,training
114042,Hip-Hop,training
059681,International,training
141264,Experimental,training
110777,Hip-Hop,training
119719,Folk,training
112788,Experimental,training
026011,Hip-Hop,training
123832,Rock,training
036961,Pop,training
125817,Instrumental,training
058225,Rock,training
105719,Experimental,training
108837,Hip-Hop,training
040844,Electronic,training
121926,International,training
110684,Experimental,training
126790,Folk,training
032689,Hip-Hop,training
080516,Instrumental,training
066648,Pop,training
063757,Hip-Hop,training
070206,Hip-Hop,training
106956,Rock,training
024216,Experimental,training
080000,Folk,training
020818,Experimental,training
042372,Electronic,training
140926,Electronic,training
121738,Pop,training
027455,Experimental,training
114073,Instrumental,training
007481,Hip-Hop,training
120514,Instrumental,training
066482,Experimental,training
084486,Electronic,training
027406,Electronic,training
133449,Instrumental,training
014579,Instrumental,training
113037,Hip-Hop,training
111226,Instrumental,training
143237,Pop,training
053159,International,training
145550,Folk,training
132795,Pop,training
042129,Experimental,training
011818,Hip-Hop,training
068531,Hip-Hop,training
010673,Rock,training
051918,Folk,training
042016,International,training
130945,Folk,training
120312,Instrumental,training
127300,Pop,training
142096,Instrumental,training
068549,Experimental,training
080834,Electronic,training
075933,Hip-Hop,training
048317,Experimental,training
114040,Hip-Hop,training
108863,International,training
113702,Experimental,training
129622,Experimental,training
133972,Instrumental,training
089814,Electronic,training
138207,Rock,training
111182,Folk,training
131794,Instrumental,training
138282,Rock,training
042023,International,training
104780,Pop,training
093518,Electronic,training
112481,Hip-Hop,training
016747,International,training
028571,Experimental,training
007872,Rock,training
044800,Experimental,training
064893,Experimental,training
141874,Electronic,training
032339,Pop,training
056640,Hip-Hop,training
098227,Electronic,training
043029,International,training
125156,Electronic,training
118478,Experimental,training
142947,Rock,training
019422,Pop,training
054475,International,training
046078,Hip-Hop,training
098583,Hip-Hop,training
145241,Rock,training
052953,Folk,training
112314,Rock,training
114292,Electronic,training
140623,Hip-Hop,training
072069,Electronic,training
130937,Folk,training
048999,Rock,training
022000,Pop,training
006329,International,training
126430,Pop,training
011264,Rock,training
062436,Pop,training
106948,Rock,training
048293,Electronic,training
132784,Pop,training
043857,Hip-Hop,training
025603,International,training
098552,Hip-Hop,training
027804,Folk,training
138060,Rock,training
086140,Experimental,training
114880,International,training
108031,Rock,training
126223,Experimental,training
043796,Folk,training
113970,Electronic,training
111230,Instrumental,training
108425,Pop,training
087158,Electronic,training
109906,Folk,training
069211,Electronic,training
116735,Instrumental,training
004688,Hip-Hop,training
154413,Pop,training
082629,International,training
086116,Pop,training
071245,Hip-Hop,training
144937,Pop,training
040509,Experimental,training
096402,Rock,training
074389,Experimental,training
118070,Electronic,training
085953,Pop,training
129620,Experimental,training
088869,Folk,training
000141,Folk,training
063287,Instrumental,training
091897,Experimental,training
126716,Instrumental,training
122473,Pop,training
126316,Instrumental,training
075314,Pop,training
004013,Folk,training
076659,Electronic,training
088900,Rock,training
052954,Folk,training
110654,Instrumental,training
133019,Electronic,training
114222,Instrumental,training
138217,Hip-Hop,training
134610,Hip-Hop,training
052042,Pop,training
052041,Pop,training
003910,Folk,training
003265,Folk,training
129444,Folk,training
058053,Experimental,training
086038,Instrumental,training
146681,Hip-Hop,training
148518,Pop,training
005157,Folk,training
071174,Hip-Hop,training
123977,Hip-Hop,training
062528,International,training
091899,Experimental,training
011677,International,training
075398,Hip-Hop,training
092284,Electronic,training
064618,Electronic,training
122503,Pop,training
011789,Hip-Hop,training
126319,Instrumental,training
046238,Experimental,training
146989,Experimental,training
098553,Hip-Hop,training
032755,Hip-Hop,training
059673,International,training
044795,Experimental,training
112734,Rock,training
072073,Electronic,training
019890,International,training
131327,Instrumental,training
032686,Hip-Hop,training
006358,International,training
124180,Instrumental,training
134940,International,training
123761,Instrumental,training
115761,Rock,training
113031,Hip-Hop,training
105720,Experimental,training
027548,Pop,training
061006,Folk,training
016745,International,training
052124,International,training
144549,Folk,training
127498,Instrumental,training
060754,International,training
076131,Pop,training
003906,Folk,training
117610,Instrumental,training
022479,Pop,training
086763,Rock,training
093985,Rock,training
040147,Experimental,training
073764,International,training
007487,Hip-Hop,training
123503,Electronic,training
126289,Instrumental,training
074362,Electronic,training
042914,Pop,training
140263,Electronic,training
138023,Instrumental,training
114533,Instrumental,training
001642,Pop,training
126410,Instrumental,training
062188,International,training
062337,Rock,training
122106,Experimental,training
082886,Experimental,training
062193,International,training
114375,Instrumental,training
023037,Rock,training
006674,Experimental,training
112735,Rock,training
054468,International,training
141168,Hip-Hop,training
001087,Rock,training
016997,Rock,training
057180,Pop,training
072786,Hip-Hop,training
110102,Electronic,training
122798,Pop,training
146726,Hip-Hop,training
036990,Hip-Hop,training
044853,Experimental,training
107616,Electronic,training
068353,Pop,training
012058,Folk,training
125160,Electronic,training
061591,Pop,training
084144,Experimental,training
127189,Pop,training
060865,International,training
043593,International,training
128477,Pop,training
087430,Rock,training
152262,International,training
029718,Hip-Hop,training
044821,International,training
136708,Rock,training
078839,Hip-Hop,training
047665,Pop,training
022095,Electronic,training
097794,Experimental,training
038351,International,training
091317,Hip-Hop,training
088429,Pop,training
107046,Pop,training
134962,International,training
057344,Experimental,training
060547,International,training
138218,Hip-Hop,training
096729,Folk,training
137630,Rock,training
075378,Hip-Hop,training
125002,Rock,training
062194,International,training
018124,Experimental,training
067334,Pop,training
129969,Rock,training
105914,Folk,training
111311,Rock,training
091238,Folk,training
043761,Folk,training
132962,Hip-Hop,training
119893,Instrumental,training
139112,Folk,training
110417,Rock,training
147956,Rock,training
061159,Hip-Hop,training
099368,International,training
057661,Rock,training
145431,Instrumental,training
121659,Instrumental,training
063747,Hip-Hop,training
106277,Rock,training
133273,Rock,training
024425,Hip-Hop,training
096945,Pop,training
040986,Rock,training
111147,Instrumental,training
023355,Electronic,training
119725,Folk,training
150063,Folk,training
024702,International,training
144423,Electronic,training
141167,Hip-Hop,training
099363,International,training
094465,Hip-Hop,training
062749,Pop,training
139110,Folk,training
005879,Folk,training
117631,Folk,training
130940,Folk,training
091793,Folk,training
113274,International,training
146018,Instrumental,training
108428,Pop,training
071622,Rock,training
073467,Pop,training
126404,Pop,training
058341,Electronic,training
004778,Rock,training
038778,International,training
142570,International,training
114231,Instrumental,training
049039,Pop,training
113946,Folk,training
114275,Hip-Hop,training
108037,Rock,training
052380,Pop,training
124484,Pop,training
108808,Hip-Hop,training
108533,Electronic,training
143046,Electronic,training
121312,Hip-Hop,training
082505,Folk,training
025104,Pop,training
142576,International,training
081037,Folk,training
119187,Pop,training
001073,Experimental,training
108019,Instrumental,training
106571,Rock,training
097958,Electronic,training
091309,Hip-Hop,training
051659,Folk,training
048437,Electronic,training
093956,Rock,training
087104,Instrumental,training
139776,Instrumental,training
075440,Instrumental,training
098621,Hip-Hop,training
072288,Rock,training
091622,Electronic,training
133580,Instrumental,training
116528,Instrumental,training
098620,Hip-Hop,training
029272,Experimental,training
129816,International,training
112065,Rock,training
115125,Experimental,training
003921,Folk,training
085950,Pop,training
084200,Electronic,training
123976,Hip-Hop,training
016820,Rock,training
133444,Instrumental,training
023156,International,training
081033,Folk,training
129806,Hip-Hop,training
143058,Electronic,training
067361,Pop,training
057178,Pop,training
074348,Rock,training
052449,Instrumental,training
132781,Pop,training
014571,Instrumental,training
064659,Rock,training
129884,International,training
032336,Pop,training
020373,Instrumental,training
004233,International,training
130922,Electronic,training
130456,Hip-Hop,training
118276,Experimental,training
078849,Hip-Hop,training
055233,International,training
126241,Instrumental,training
142553,Pop,training
115944,Folk,training
110744,Hip-Hop,training
071255,Hip-Hop,training
012188,Pop,training
006372,International,training
073372,Electronic,training
086082,Experimental,training
056803,Electronic,training
096698,Folk,training
059708,International,training
052947,Folk,training
124424,Folk,training
110441,Folk,training
109681,Hip-Hop,training
135225,International,training
114274,Hip-Hop,training
058215,Hip-Hop,training
122799,Pop,training
131938,International,training
038353,International,training
030196,Instrumental,training
085427,Pop,training
088846,Folk,training
121660,Instrumental,training
050753,Rock,training
126414,Instrumental,training
029465,Experimental,training
079975,Experimental,training
122398,Rock,training
054576,International,training
052646,Electronic,training
038910,Experimental,training
118068,Instrumental,training
107569,Folk,training
095727,Instrumental,training
010480,Folk,training
004094,International,training
109144,Experimental,training
029128,Pop,training
131657,Rock,training
094628,Pop,training
126233,Instrumental,training
044802,Experimental,training
040660,Instrumental,training
140576,Rock,training
137605,Rock,training
021404,Pop,training
142550,Pop,training
001066,Experimental,training
142563,Rock,training
121316,Hip-Hop,training
071248,Hip-Hop,training
141074,Instrumental,training
127358,International,training
090616,Instrumental,training
115930,Folk,training
082778,Hip-Hop,training
081543,Instrumental,training
010993,Folk,training
125293,Electronic,training
057892,Rock,training
072068,Electronic,training
108342,Electronic,training
111146,Instrumental,training
127357,International,training
126668,Rock,training
119899,Instrumental,training
055149,Electronic,training
141144,Instrumental,training
109977,Pop,training
117885,Rock,training
124201,Rock,training
054719,Electronic,training
089212,Experimental,training
092131,Pop,training
067597,Folk,training
040161,Experimental,training
086678,Hip-Hop,training
122809,Pop,training
129997,Rock,training
062594,International,training
148210,Folk,training
068573,Experimental,training
003896,International,training
131436,Pop,training
145705,Pop,training
003765,Rock,training
084091,Electronic,training
150080,International,training
127268,Pop,training
119257,Rock,training
070813,Rock,training
119894,Instrumental,training
053587,Folk,training
149083,Pop,training
131952,International,training
013668,Electronic,training
073367,Electronic,training
059581,International,training
043595,International,training
112197,Experimental,training
065039,Electronic,training
009846,Experimental,training
057691,International,training
014570,Instrumental,training
107594,Folk,training
097690,Rock,training
124477,Pop,training
085951,Pop,training
141293,Instrumental,training
142552,Pop,training
109468,Rock,training
025235,International,training
072146,Experimental,training
047200,Experimental,training
024524,Experimental,training
056694,International,training
140258,Electronic,training
132040,Folk,training
111398,Pop,training
101893,Experimental,training
070774,Hip-Hop,training
108023,Instrumental,training
138211,Rock,training
046736,Pop,training
132961,Hip-Hop,training
006370,International,training
086263,Rock,training
113268,International,training
125194,Folk,training
109957,Pop,training
031807,Folk,training
132122,Pop,training
098625,Hip-Hop,training
052127,International,training
064332,Electronic,training
054662,Electronic,training
148535,Folk,training
067661,Rock,training
026654,Electronic,training
143215,Rock,training
132141,International,training
049061,Experimental,training
108303,Folk,training
085692,Folk,training
143217,Rock,training
010447,Folk,training
139995,Electronic,training
147023,Hip-Hop,training
094467,Hip-Hop,training
017499,Hip-Hop,training
128816,Instrumental,training
148066,International,training
067336,Pop,training
060074,Experimental,training
039665,Pop,training
111335,Rock,training
098251,Rock,training
130265,Pop,training
036994,Hip-Hop,training
149775,Experimental,training
113165,Rock,training
030702,Experimental,training
148611,Pop,training
134951,International,training
111150,Instrumental,training
087099,Instrumental,training
145706,Pop,training
027799,Hip-Hop,training
112209,Instrumental,training
107912,Electronic,training
015773,Electronic,training
067333,Pop,training
084157,Folk,training
127349,Electronic,training
119828,Instrumental,training
114006,Instrumental,training
126883,Instrumental,training
098031,International,training
149103,Pop,training
020362,Instrumental,training
121451,Electronic,training
113266,International,training
139638,Experimental,training
085823,Electronic,training
129407,International,training
115767,Instrumental,training
145761,Electronic,training
027802,Pop,training
135363,Rock,training
092466,Electronic,training
043030,International,training
003777,International,training
027798,Electronic,training
084058,Experimental,training
091082,Electronic,training
026658,Electronic,training
147265,Hip-Hop,training
129185,Instrumental,training
108531,Electronic,training
056799,Electronic,training
131789,Instrumental,training
149689,Hip-Hop,training
067163,Rock,training
083438,Folk,training
007495,Rock,training
068843,Folk,training
134449,Instrumental,training
056495,Hip-Hop,training
139537,Instrumental,training
114266,Hip-Hop,training
006854,Folk,training
126243,Instrumental,training
133431,Instrumental,training
099419,Rock,training
131796,Instrumental,training
147126,Instrumental,training
074380,Experimental,training
108036,Rock,training
148079,International,training
139532,Instrumental,training
000207,Folk,training
032693,Hip-Hop,training
010481,Folk,training
130367,Pop,training
035537,Rock,training
019708,Folk,training
138039,Pop,training
134950,International,training
144214,Hip-Hop,training
057274,Experimental,training
109960,Pop,training
137563,Experimental,training
131451,Pop,training
091085,Electronic,training
125680,Instrumental,training
083507,Pop,training
007492,Hip-Hop,training
037041,Experimental,training
007386,Experimental,training
054236,Pop,training
043868,Hip-Hop,training
092206,International,training
052633,Electronic,training
128812,Instrumental,training
114298,Electronic,training
124554,Electronic,training
080773,International,training
012173,Hip-Hop,training
126405,Pop,training
109481,Rock,training
126746,Folk,training
122080,Rock,training
013768,Hip-Hop,training
114538,Instrumental,training
062163,Pop,training
120515,Instrumental,training
107435,Electronic,training
118988,Experimental,training
123764,Instrumental,training
083911,Experimental,training
079977,Experimental,training
115923,Folk,training
129399,Rock,training
099370,International,training
093521,Electronic,training
029351,International,training
032326,Pop,training
119063,Experimental,training
092275,Electronic,training
007491,Hip-Hop,training
090652,Rock,training
124485,Pop,training
103518,Instrumental,training
023371,Folk,training
106567,Rock,training
003778,International,training
134943,International,training
143304,Instrumental,training
085834,Electronic,training
018144,Pop,training
081523,Instrumental,training
052039,Pop,training
063292,Instrumental,training
040133,Rock,training
084111,Hip-Hop,training
092948,Instrumental,training
050264,Hip-Hop,training
001706,Rock,training
074387,Experimental,training
083791,Rock,training
020366,Instrumental,training
071244,Hip-Hop,training
091958,Folk,training
055713,Rock,training
042031,International,training
048042,Experimental,training
041709,Experimental,training
129048,Pop,training
074388,Experimental,training
149370,Hip-Hop,training
110266,Hip-Hop,training
134796,Instrumental,training
067598,Folk,training
055241,International,training
086119,Pop,training
071304,Rock,training
053158,International,training
000534,Folk,training
146683,Hip-Hop,training
047471,Rock,training
054234,Pop,training
107182,International,training
054365,Hip-Hop,training
088867,Folk,training
086262,Rock,training
001704,Folk,training
067357,Pop,training
003911,Folk,training
001732,Experimental,training
125622,Instrumental,training
012485,Folk,training
085428,Pop,training
038884,Experimental,training
142579,International,training
129187,Instrumental,training
149701,Electronic,training
074302,Experimental,training
085425,Pop,training
108339,Electronic,training
131900,Folk,training
150267,Instrumental,training
080517,Instrumental,training
080793,Electronic,training
000822,Pop,training
077522,Experimental,training
129972,Rock,training
110086,Hip-Hop,training
068893,Electronic,training
133781,Folk,training
099093,Hip-Hop,training
108318,Experimental,training
113032,Hip-Hop,training
114559,Electronic,training
115774,Instrumental,training
080756,International,training
094635,Pop,training
114391,Electronic,training
075844,Folk,training
050952,Folk,training
141567,Hip-Hop,training
099095,Hip-Hop,training
127276,Pop,training
125287,Electronic,training
030090,Experimental,training
080693,International,training
085833,Electronic,training
129098,Rock,training
060536,International,training
019423,Pop,training
055480,Experimental,training
083913,Experimental,training
003832,Folk,training
003598,Folk,training
063290,Instrumental,training
049070,Experimental,training
098622,Hip-Hop,training
125314,International,training
032332,Pop,training
013537,International,training
061493,Rock,training
074959,Experimental,training
118279,Rock,training
087323,Pop,training
133731,Rock,training
140789,Folk,training
039530,Pop,training
097279,Instrumental,training
129889,International,training
028241,Experimental,training
099703,Electronic,training
121322,Hip-Hop,training
110650,Instrumental,training
138068,Pop,training
035534,Rock,training
044950,International,training
064253,Experimental,training
044092,Electronic,training
132272,Experimental,training
067600,Folk,training
069303,Experimental,training
054578,International,training
091162,Pop,training
004095,International,training
068680,Electronic,training
088486,Experimental,training
142094,Instrumental,training
052448,Instrumental,training
073675,Folk,training
013218,Pop,training
063208,Folk,training
011788,Hip-Hop,training
071507,Electronic,training
125616,Instrumental,training
054479,International,training
075782,Rock,training
068592,Hip-Hop,training
098838,Electronic,training
006762,Folk,training
088856,Folk,training
097987,Hip-Hop,training
110167,Rock,training
144741,Hip-Hop,training
121346,Experimental,training
060537,International,training
130440,Hip-Hop,training
057418,Instrumental,training
132678,Instrumental,training
116456,Folk,training
023155,International,training
067362,Pop,training
075427,Hip-Hop,training
044804,Experimental,training
141566,Hip-Hop,training
000140,Folk,training
138061,Rock,training
053301,International,training
117253,Instrumental,training
010385,Folk,training
110647,Instrumental,training
021422,Electronic,training
012353,Folk,training
030488,Pop,training
124519,Experimental,training
148114,Instrumental,training
071715,Rock,training
119579,Experimental,training
003724,Rock,training
068852,Folk,training
116874,Folk,training
144212,Hip-Hop,training
131020,Hip-Hop,training
126646,Instrumental,training
062458,Rock,training
051267,Pop,training
114556,Electronic,training
138415,Folk,training
045122,Pop,training
013708,Electronic,training
102114,Experimental,training
049478,Hip-Hop,training
062007,Instrumental,training
066536,Rock,training
135374,Rock,training
122359,Folk,training
056523,Electronic,training
134937,International,training
082893,Folk,training
041819,Pop,training
122911,Rock,training
108341,Electronic,training
074908,Rock,training
064408,International,training
137171,Instrumental,training
067763,Folk,training
144939,Pop,training
107595,Folk,training
042442,Rock,training
124518,Experimental,training
060037,International,training
068537,Experimental,training
066076,Electronic,training
004510,International,training
027613,International,training
071172,Hip-Hop,training
011933,Rock,training
086415,Hip-Hop,training
129742,Electronic,training
080518,Instrumental,training
076072,International,training
023016,Electronic,training
109235,Rock,training
126428,Pop,training
040845,Electronic,training
126773,Electronic,training
133973,Instrumental,training
127289,Pop,training
056686,International,training
080686,International,training
132779,Pop,training
062189,International,training
118502,Experimental,training
087121,Rock,training
059443,Pop,training
035182,Pop,training
149417,Rock,training
129695,Folk,training
032328,Pop,training
108420,Electronic,training
024975,Experimental,training
061012,Folk,training
134979,Folk,training
081586,Instrumental,training
099394,International,training
114939,International,training
085307,Pop,training
075375,Hip-Hop,training
107180,International,training
099439,Rock,training
016163,Pop,training
140790,Folk,training
088879,Folk,training
051784,Electronic,training
113018,Pop,training
057658,Rock,training
048864,Experimental,training
097847,Electronic,training
085838,Electronic,training
071693,Hip-Hop,training
127210,Instrumental,training
087187,Pop,training
122644,Instrumental,training
139934,Electronic,training
043535,International,training
036245,Electronic,training
017735,Rock,training
097886,Rock,training
038966,Experimental,training
041018,International,training
067235,Hip-Hop,training
006354,International,training
105716,Folk,training
017611,International,training
050323,Folk,training
114532,Instrumental,training
044236,Hip-Hop,training
142574,International,training
145729,Hip-Hop,training
133638,Folk,training
121593,Pop,training
046161,Experimental,training
053591,Pop,training
032329,Pop,training
084743,Rock,training
052860,Experimental,training
009678,Experimental,training
118012,Experimental,training
120772,Instrumental,training
149143,Instrumental,training
149138,Hip-Hop,training
107571,Folk,training
045388,Instrumental,training
051271,Pop,training
067364,Pop,training
130930,Instrumental,training
031391,Folk,training
148303,Experimental,training
038859,Experimental,training
033216,Electronic,training
071371,Rock,training
129405,International,training
000190,Folk,training
122623,Instrumental,training
094037,Instrumental,training
124393,Rock,training
107181,International,training
043026,International,training
088863,Folk,training
067121,Rock,training
053496,Electronic,training
091183,International,training
024898,Experimental,training
123965,Hip-Hop,training
123934,Electronic,training
100536,Electronic,training
024363,International,training
125286,Electronic,training
070207,Hip-Hop,training
012526,Hip-Hop,training
009513,Rock,training
084483,Electronic,training
134826,Hip-Hop,training
034263,Experimental,training
091089,Electronic,training
127266,Folk,training
110980,Rock,training
127912,Pop,training
060755,International,training
031356,Folk,training
132134,Electronic,training
126015,Instrumental,training
070424,Pop,training
122168,Experimental,training
092889,Experimental,training
075390,Hip-Hop,training
038914,Experimental,training
097692,Hip-Hop,training
130136,Electronic,training
092129,Pop,training
087377,Electronic,training
123474,Rock,training
126400,Pop,training
131453,Pop,training
114539,Instrumental,training
054152,Instrumental,training
044781,Experimental,training
145183,Instrumental,training
145610,Rock,training
045150,Electronic,training
036275,International,training
026022,Hip-Hop,training
145728,Hip-Hop,training
062591,International,training
108297,Rock,training
064864,Experimental,training
038898,Experimental,training
010575,Folk,training
136424,Electronic,training
118500,Experimental,training
057437,Pop,training
131983,Instrumental,training
056031,Experimental,training
135373,Rock,training
043028,International,training
029528,Electronic,training
062005,Instrumental,training
035198,Experimental,training
149075,Pop,training
107178,International,training
090591,Pop,training
092548,Electronic,training
132788,Pop,training
108884,Instrumental,training
057639,Folk,training
108868,International,training
044793,Experimental,training
003763,Rock,training
108846,Hip-Hop,training
108472,Instrumental,training
127288,Pop,training
064364,Pop,training
120771,Instrumental,training
069793,Experimental,training
124918,Electronic,training
064593,International,training
001685,International,training
042243,International,training
069747,Pop,training
139777,Instrumental,training
115269,International,training
056559,Rock,training
080754,International,training
010682,Folk,training
099375,International,training
093868,Rock,training
042235,International,training
081638,Instrumental,training
055234,International,training
120782,Experimental,training
084202,Electronic,training
081999,Instrumental,training
063789,Hip-Hop,training
123964,Hip-Hop,training
090587,Pop,training
010541,Experimental,training
048763,Rock,training
035569,Electronic,training
122632,Instrumental,training
072067,Electronic,training
063900,Hip-Hop,training
027953,International,training
024742,International,training
144943,Pop,training
067457,Experimental,training
092878,Experimental,training
000574,Rock,training
082157,Instrumental,training
098302,International,training
012530,Pop,training
032335,Pop,training
108016,Folk,training
128666,Hip-Hop,training
099374,International,training
038829,International,training
139770,Rock,training
057569,Rock,training
065037,Electronic,training
090579,Pop,training
138215,Hip-Hop,training
028484,Pop,training
108049,Experimental,training
027550,Pop,training
103808,Hip-Hop,training
011679,International,training
104724,Experimental,training
054476,International,training
143306,Instrumental,training
060143,International,training
007710,Folk,training
126226,Experimental,training
093942,Pop,training
006603,Hip-Hop,training
056516,Folk,training
038912,Experimental,training
036481,Rock,training
087643,Electronic,training
126219,Instrumental,training
000621,Folk,training
145027,Rock,training
026641,Rock,training
080035,Rock,training
118058,Instrumental,training
143318,Rock,training
099372,International,training
064334,Electronic,training
130347,Folk,training
073306,Rock,training
068860,Folk,training
130952,Folk,training
041961,Rock,training
085484,Folk,training
122457,Electronic,training
010381,Folk,training
130016,Rock,training
040250,Instrumental,training
126242,Instrumental,training
148532,Folk,training
054437,International,training
028479,Pop,training
115271,International,training
057968,Rock,training
028483,Pop,training
017609,International,training
145755,Electronic,training
044805,Pop,training
054031,Pop,training
041573,Instrumental,training
004785,Rock,training
114233,Instrumental,training
144467,Folk,training
090530,Instrumental,training
085490,Folk,training
086576,Experimental,training
128835,Experimental,training
097215,Folk,training
003766,Rock,training
066537,Rock,training
091164,Pop,training
087362,Rock,training
012066,Folk,training
059719,International,training
082631,International,training
067359,Pop,training
046079,Experimental,training
